ECG,Filtered ECG,R peaks,Heart rate
344.04,-22.6164,,
318.054,-14.453014,,
336.72,-3.861487,,
342.576,5.563632,,
333.792,11.420065,,
318.41998,14.352106,,
339.648,17.41455,,
325.008,23.133715,,
327.936,30.605785,,
339.28198,35.264748,,
325.008,31.862875,,
315.858,18.410238,,
340.38,-2.1559913,,
325.008,-23.90839,,
321.714,-41.634777,,
317.322,-52.960983,,
316.59,-57.237232,,
324.642,-52.95369,,
327.57,-37.234955,,
344.772,-9.04598,,
329.766,26.412388,,
338.184,57.033417,,
342.942,69.520256,,
342.21,58.5142,,
344.04,31.987278,,
314.76,7.3305545,,
325.008,-0.48408592,,
324.642,9.662027,,
336.72,23.200966,,
341.478,20.137691,,
341.478,-9.51605,,
335.622,-56.631752,,
319.884,-97.419525,,
322.812,-108.627495,,
342.942,-82.59041,,
364.16998,-31.449303,,
364.536,21.888924,,
375.15,58.736332,,
377.712,74.47546,,
385.764,76.95915,,
364.902,76.27089,,
379.176,74.9042,,
359.412,66.21016,,
367.464,41.73993,,
336.354,0.84156543,,
323.544,-45.78494,,
322.08,-81.84219,,
309.27,-96.16431,,
309.636,-89.91366,,
319.518,-74.33062,,
307.44,-60.604153,,
296.094,-50.03428,,
294.996,-32.970654,,
323.91,1.7597879,,
310.00198,54.179832,,
332.328,108.32439,,
304.878,141.02368,,
320.616,138.83437,,
308.904,109.30005,,
329.034,75.23126,,
319.152,53.941723,,
321.714,37.70799,,
307.074,-5.4611754,,
325.008,-105.37501,,
316.224,-253.95952,,
296.094,-389.42923,,
306.708,-420.29633,,
361.608,-281.46985,,
415.41,12.351921,,
539.484,355.52798,,
619.638,597.65674,,
599.874,623.67084,599.874,20
529.968,419.0858,,
427.854,78.792816,,
327.57,-246.3306,,
268.644,-430.87646,,
231.312,-434.1508,,
245.22,-304.69788,,
256.2,-135.16644,,
266.082,-2.8509734,,
265.35,65.52618,,
268.27798,88.868065,,
271.572,100.047935,,
277.062,115.8052,,
275.598,128.81236,,
276.69598,121.8568,,
299.022,87.66553,,
281.088,37.025345,,
302.682,-9.621373,,
310.368,-37.834774,,
298.656,-48.29259,,
294.264,-52.690845,,
322.08,-61.31878,,
304.512,-73.482155,,
326.106,-78.54907,,
297.55798,-65.97622,,
305.244,-35.307,,
314.39398,2.3867452,,
311.832,32.649773,,
320.25,48.30138,,
330.132,53.512936,,
318.054,57.892265,,
312.93,65.81623,,
327.936,70.608986,,
333.792,59.34453,,
333.792,24.944054,,
329.766,-24.602846,,
309.27,-68.55417,,
318.786,-86.75549,,
325.374,-73.99655,,
339.28198,-43.709053,,
354.288,-17.460052,,
350.262,-8.295155,,
355.386,-11.36916,,
353.922,-9.599123,,
358.68,10.306693,,
383.568,44.853287,,
396.744,74.826935,,
382.104,79.76576,,
397.842,53.989872,,
386.496,11.138503,,
383.202,-26.137829,,
380.274,-42.463272,,
399.306,-38.786804,,
380.274,-27.867163,,
389.424,-21.562984,,
387.96,-21.521988,,
381.00598,-20.610954,,
377.712,-12.183006,,
368.928,2.4213824,,
345.504,15.11845,,
350.994,19.149881,,
346.602,15.565214,,
312.198,11.651846,,
303.78,13.04101,,
311.832,17.56224,,
288.042,17.238657,,
289.872,6.7524877,,
269.376,-9.897318,,
289.13998,-21.478647,,
269.742,-19.086927,,
272.304,-4.587474,,
281.088,10.080453,,
295.728,12.610657,,
298.29,0.6717133,,
273.768,-16.203993,,
287.31,-24.76136,,
289.13998,-18.923563,,
314.39398,-4.0159726,,
285.846,8.844952,,
316.59,12.585324,,
307.806,9.337579,,
319.152,6.887904,,
300.486,10.456342,,
329.4,17.669893,,
315.858,20.995375,,
334.158,14.781781,,
330.132,0.22704194,,
311.832,-15.788272,,
322.44598,-26.097155,,
316.956,-27.613337,,
333.792,-21.466936,,
331.23,-10.39882,,
331.596,2.8770213,,
322.44598,14.922742,,
331.596,20.79957,,
334.88998,16.254354,,
326.83798,2.230853,,
333.06,-12.923082,,
315.492,-17.608904,,
314.02798,-5.9025297,,
336.354,15.954244,,
338.184,32.253334,,
341.478,29.195627,,
335.988,6.3416195,,
327.204,-21.735231,,
315.126,-35.935776,,
336.354,-27.32537,,
338.916,-4.077284,,
337.818,15.168513,,
337.818,16.150537,,
340.38,-0.06808162,,
327.204,-18.677862,,
312.564,-23.355896,,
330.498,-8.859447,,
345.138,15.781619,,
332.694,34.889313,,
330.86398,37.463528,,
333.06,23.38608,,
325.74,1.2134885,,
327.204,-18.713974,,
322.08,-29.721544,,
342.942,-29.901875,,
308.538,-20.590218,,
337.086,-5.296731,,
345.87,10.268111,,
340.38,19.136995,,
342.21,16.525309,,
348.798,3.9513521,,
329.4,-10.061428,,
326.106,-14.897121,,
329.034,-5.632282,,
349.896,12.41735,,
334.158,26.673523,,
336.72,26.144499,,
326.106,9.501563,,
330.86398,-13.860362,,
314.76,-30.470999,,
316.224,-31.86106,,
339.28198,-19.32735,,
329.034,-1.5628866,,
322.44598,12.055783,,
335.988,17.082674,,
342.942,15.003947,,
341.112,10.243488,,
326.472,6.413235,,
342.576,4.505786,,
327.936,3.38251,,
343.674,1.2480453,,
328.668,-3.0940042,,
316.224,-9.470249,,
340.746,-15.960804,,
342.576,-19.241673,,
310.734,-16.115887,,
320.25,-5.8236785,,
342.942,8.482408,,
344.04,20.724243,,
344.406,25.247276,,
320.616,20.304356,,
345.504,9.000896,,
342.21,-3.0480125,,
314.02798,-11.401408,,
340.746,-14.819696,,
344.772,-14.542432,,
311.1,-12.017576,,
337.818,-7.6740365,,
338.55,-1.725323,,
325.008,4.399635,,
332.328,8.153914,,
333.792,7.8951435,,
342.21,4.8151445,,
319.152,2.3848877,,
319.518,3.2694888,,
345.87,6.490006,,
339.28198,7.8749633,,
320.616,3.8966064,,
342.21,-4.5061007,,
323.544,-11.989267,,
334.524,-13.21163,,
344.406,-7.759292,,
341.112,-0.80844724,,
322.44598,1.5589238,,
346.968,-1.684224,,
344.772,-5.030471,,
331.23,-1.4285855,,
342.576,10.353839,,
333.426,22.862434,,
343.30798,24.973457,,
343.30798,11.215496,,
326.106,-12.458376,,
316.956,-31.807674,,
331.23,-34.348663,,
312.93,-18.415627,,
343.30798,5.9042983,,
345.138,24.382875,,
323.91,28.403597,,
339.28198,19.323103,,
345.138,5.0742044,,
327.57,-6.8246093,,
328.302,-13.558668,,
327.204,-15.953817,,
342.576,-14.834495,,
320.982,-9.491702,,
331.23,0.15931462,,
325.008,10.745609,,
343.674,16.10213,,
330.498,12.002857,,
315.126,0.7778429,,
317.322,-9.217874,,
320.616,-9.928978,,
331.596,-0.65096325,,
318.41998,10.691095,,
313.662,13.837663,,
325.374,5.014242,,
330.86398,-9.453946,,
315.858,-18.197924,,
317.322,-14.371117,,
322.08,-1.427818,,
344.772,9.962103,,
326.83798,11.126734,,
332.694,2.599542,,
319.518,-6.922303,,
346.968,-8.658277,,
335.622,-1.4183164,,
313.296,7.958255,,
345.504,11.427477,,
335.256,7.20153,,
339.28198,0.8373091,,
327.57,-0.88058627,,
325.74,2.8194335,,
328.668,5.5576963,,
337.818,0.21673296,,
346.968,-13.012529,,
312.564,-24.894264,,
320.982,-24.21356,,
341.478,-7.966908,,
336.354,14.456282,,
350.628,27.568628,,
345.138,22.030981,,
338.916,2.7836328,,
318.054,-14.113702,,
345.138,-13.983111,,
343.30798,4.395579,,
342.576,26.890804,,
344.406,34.172634,,
327.936,16.358988,,
344.04,-18.893015,,
311.832,-50.892803,,
316.59,-59.66809,,
333.792,-39.068504,,
325.374,-0.27727726,,
343.674,36.000175,,
340.38,52.594448,,
348.066,45.230965,,
342.21,22.750834,,
336.72,-0.5449772,,
329.4,-14.255953,,
324.642,-16.72388,,
340.38,-13.240395,,
334.158,-10.313127,,
329.4,-10.77029,,
323.544,-12.850886,,
344.406,-12.884219,,
337.818,-8.64409,,
315.126,-0.6991153,,
327.57,8.610142,,
347.69998,16.851469,,
340.746,22.090239,,
327.204,22.41372,,
325.74,15.971951,,
325.374,2.635777,,
323.544,-13.848606,,
325.374,-25.948128,,
322.812,-26.252373,,
312.564,-13.238751,,
319.884,5.8635607,,
342.942,18.710796,,
324.642,16.524225,,
328.668,1.3772157,,
322.812,-14.436495,,
323.91,-17.6031,,
322.812,-4.74243,,
338.55,14.14216,,
323.544,23.43356,,
347.33398,15.0750675,,
332.328,-4.015652,,
317.688,-17.316982,,
326.106,-13.030139,,
340.746,4.8456516,,
339.28198,18.984344,,
339.28198,13.660129,,
324.642,-10.325509,,
320.25,-34.250484,,
328.668,-36.143387,,
334.524,-9.912399,,
337.452,27.55171,,
334.158,48.440975,,
335.988,36.212063,,
339.648,-0.3901451,,
317.688,-33.62006,,
311.466,-38.705772,,
325.374,-13.571948,,
327.204,19.978432,,
333.792,34.48678,,
340.014,19.167315,,
314.76,-12.127588,,
319.518,-33.384792,,
322.812,-28.23426,,
316.224,-2.6346455,,
343.674,21.557497,,
334.524,25.647303,,
342.21,9.110681,,
311.1,-11.661149,,
321.714,-18.560022,,
345.504,-6.9824333,,
342.576,11.746066,,
314.02798,21.567232,,
342.942,15.589418,,
338.916,0.4857733,,
325.74,-11.313616,,
323.544,-13.284553,,
327.936,-9.348414,,
331.596,-7.865426,,
333.426,-11.815992,,
316.59,-15.147333,,
336.354,-8.91875,,
323.544,8.745653,,
343.674,28.678333,,
340.38,36.97092,,
347.33398,26.344196,,
318.786,2.6155708,,
326.106,-19.446531,,
322.08,-27.337002,,
340.746,-19.659693,,
322.08,-5.654325,,
330.132,3.3132703,,
320.982,2.5503266,,
330.132,-3.9078894,,
337.818,-8.458586,,
319.152,-6.707141,,
325.74,0.07802033,,
320.982,7.8342667,,
344.04,13.896529,,
320.982,18.10755,,
341.112,20.445696,,
333.06,18.721853,,
322.44598,9.722335,,
336.72,-6.805485,,
327.936,-25.47774,,
322.812,-37.37389,,
317.322,-35.926754,,
344.772,-21.733559,,
321.348,-2.0230613,,
347.69998,14.781677,,
342.21,24.5763,,
339.648,28.46995,,
343.30798,28.925707,,
344.04,25.604202,,
331.962,15.512976,,
327.936,-2.4553723,,
335.256,-23.325579,,
315.858,-37.189564,,
319.884,-35.870483,,
315.126,-19.725496,,
338.55,1.6635965,,
336.354,16.173103,,
326.106,17.921951,,
338.184,10.809459,,
325.008,3.939813,,
339.28198,3.2044845,,
337.452,6.619332,,
338.55,7.4289784,,
325.74,1.7266357,,
348.798,-6.905751,,
320.616,-10.437248,,
339.28198,-4.452333,,
336.354,6.500546,,
348.432,11.908265,,
322.08,4.6256742,,
324.642,-11.726039,,
318.054,-24.468863,,
348.432,-22.010845,,
315.858,-4.0063987,,
317.322,17.442778,,
346.236,27.070272,,
319.884,18.642172,,
335.988,-0.19926777,,
334.158,-14.504728,,
319.518,-14.297756,,
316.956,-2.0968823,,
345.504,10.412689,,
344.772,13.084212,,
339.28198,5.6758857,,
338.184,-3.3013265,,
326.472,-5.584609,,
342.942,-1.2673647,,
346.602,1.6456077,,
342.576,-4.2414675,,
327.936,-17.266706,,
331.23,-26.611795,,
326.106,-21.248087,,
343.30798,-0.20849028,,
336.72,25.096474,,
341.112,39.003998,,
330.86398,33.52743,,
337.452,14.113833,,
331.596,-5.3826685,,
315.126,-13.901933,,
318.054,-10.994885,,
337.086,-5.162884,,
318.786,-5.096599,,
324.642,-12.013652,,
324.276,-19.542658,,
322.812,-20.344835,,
315.858,-12.763885,,
341.478,-1.4693705,,
338.916,7.77383,,
320.982,13.50102,,
339.28198,18.648233,,
342.21,25.50244,,
346.968,31.037355,,
331.23,28.048532,,
339.28198,11.867367,,
326.83798,-13.395236,,
331.962,-35.489456,,
316.956,-42.17958,,
322.08,-30.642097,,
320.982,-10.103848,,
344.04,5.026462,,
332.694,6.3455873,,
319.884,-2.0715575,,
323.544,-7.3344555,,
340.746,1.2181705,,
324.276,22.390915,,
343.30798,42.742138,,
342.21,46.071648,,
342.576,25.749603,,
315.858,-9.394893,,
321.714,-40.150105,,
319.518,-49.462883,,
326.83798,-33.616234,,
339.648,-4.310547,,
323.178,19.579912,,
325.374,24.640429,,
342.942,11.174859,,
332.694,-8.34464,,
322.08,-19.046547,,
314.02798,-14.316911,,
319.518,0.37410343,,
339.28198,12.940365,,
320.616,14.834662,,
318.786,7.7136736,,
337.818,1.250909,,
315.126,3.9468277,,
322.44598,14.7366495,,
327.57,22.86991,,
335.988,16.793459,,
326.106,-5.0816298,,
317.322,-31.107382,,
314.39398,-44.249374,,
311.1,-35.30442,,
337.086,-10.629143,,
336.72,12.5043745,,
318.786,19.596024,,
340.746,10.394792,,
323.544,-1.642589,,
329.4,-1.6608125,,
335.988,13.028695,,
322.08,30.064611,,
339.648,32.714493,,
335.622,15.038756,,
325.74,-11.884148,,
315.126,-28.650803,,
320.25,-24.044401,,
333.06,-4.988386,,
329.4,9.189755,,
338.184,3.731058,,
326.106,-17.961578,,
321.348,-36.31514,,
322.08,-32.074886,,
333.426,-3.3993368,,
349.53,31.34411,,
347.33398,47.98658,,
338.184,36.224384,,
335.256,7.8157654,,
328.302,-13.771803,,
340.746,-13.412068,,
346.236,3.226321,,
318.41998,15.621208,,
342.576,7.554535,,
342.21,-17.360147,,
321.348,-37.74943,,
322.44598,-32.956154,,
342.21,-2.2296786,,
336.72,32.29933,,
342.942,42.41175,,
339.28198,17.080898,,
322.812,-27.049593,,
311.1,-57.207066,,
315.126,-49.346004,,
329.034,-6.683546,,
337.818,42.668484,,
340.014,66.800354,,
340.746,53.009666,,
325.008,15.118958,,
337.818,-19.307901,,
318.054,-30.375877,,
320.616,-18.72636,,
338.184,-1.076247,,
332.328,5.73962,,
326.472,-2.0578637,,
345.504,-14.980948,,
314.39398,-21.127764,,
327.57,-17.07419,,
327.57,-9.148581,,
326.83798,-5.188261,,
315.492,-5.6999145,,
337.818,-3.3230894,,
326.472,8.906914,,
314.39398,28.698162,,
345.87,44.091705,,
331.962,42.759357,,
340.746,23.031458,,
338.916,-3.4464977,,
314.02798,-20.420027,,
329.034,-20.009007,,
339.28198,-8.863534,,
345.504,-2.1082819,,
341.844,-10.185327,,
317.322,-29.780375,,
325.374,-46.40855,,
315.126,-46.203796,,
343.674,-26.79416,,
314.02798,1.6292132,,
330.498,25.21914,,
323.544,37.137794,,
335.622,40.90978,,
324.276,44.38337,,
345.504,50.52738,,
331.962,53.609447,,
336.72,44.00176,,
338.184,17.080803,,
331.962,-21.615238,,
351.36,-59.116833,,
325.374,-82.91266,,
322.08,-87.45826,,
348.432,-74.92465,,
359.77798,-51.2421,,
361.242,-21.934124,,
354.654,9.032052,,
361.974,38.05,,
386.862,61.217216,,
370.026,75.605,,
357.582,80.79043,,
367.464,78.15142,,
363.804,67.99648,,
339.28198,47.746395,,
352.824,14.228619,,
325.008,-30.89713,,
310.734,-77.65827,,
305.97598,-110.83444,,
311.1,-118.654854,,
315.126,-100.49166,,
294.63,-66.79668,,
321.714,-30.925234,,
314.76,0.15612222,,
319.152,28.115067,,
323.544,56.978348,,
325.74,85.32278,,
299.022,105.64982,,
325.74,112.17584,,
314.02798,108.42152,,
336.72,104.167984,,
328.668,101.243744,,
327.204,81.16989,,
332.694,11.208604,,
328.302,-127.76961,,
301.218,-309.41196,,
273.036,-454.67407,,
300.486,-465.576,,
368.562,-286.23163,,
438.468,47.993786,,
549.732,411.34778,,
615.246,646.1968,,
616.71,647.0235,616.71,20
525.21,417.97885,,
427.122,67.87008,,
317.688,-252.7362,,
248.88,-430.93234,,
245.586,-438.9735,,
223.992,-326.98038,,
238.26599,-175.59859,,
253.638,-45.841553,,
247.05,42.772285,,
276.69598,100.604,,
286.944,141.61302,,
267.546,166.4603,,
296.094,165.41127,,
282.552,132.99596,,
273.768,78.28021,,
305.97598,21.285913,,
300.486,-20.420982,,
288.408,-42.768105,,
309.636,-54.712353,,
289.13998,-67.527245,,
318.786,-83.47614,,
325.74,-93.33178,,
306.342,-84.43445,,
300.12,-52.391834,,
326.106,-6.8264413,,
333.426,33.588333,,
326.83798,53.27989,,
327.204,50.153053,,
322.08,36.48479,,
310.734,29.500692,,
334.158,38.293877,,
317.322,56.532894,,
337.452,66.45255,,
341.112,51.622673,,
335.988,9.577754,,
308.172,-44.75983,,
323.91,-87.5281,,
318.054,-100.46981,,
312.93,-81.49484,,
350.262,-44.241955,,
346.602,-7.7395954,,
351.36,15.744133,,
377.712,25.986809,,
364.16998,30.556158,,
368.928,35.889812,,
389.05798,41.59898,,
393.44998,42.224834,,
399.306,33.833427,,
384.666,18.809385,,
382.47,4.31693,,
409.554,-4.0118413,,
404.064,-7.1173363,,
394.914,-11.38443,,
375.882,-22.135206,,
376.61398,-37.583763,,
378.81,-48.915333,,
374.784,-46.83712,,
337.452,-29.197136,,
345.87,-3.1925044,,
355.386,19.730625,,
330.132,31.96483,,
338.916,34.083717,,
297.192,32.158287,,
314.76,30.965841,,
308.904,29.455252,,
294.63,22.524073,,
294.996,7.241389,,
272.304,-12.529816,,
286.578,-27.801558,,
287.31,-31.381937,,
290.238,-24.025917,,
274.134,-14.109497,,
299.388,-10.642349,,
295.362,-15.401276,,
295.728,-21.071747,,
286.944,-17.356773,,
310.368,-0.15978517,,
311.1,23.911863,,
312.564,41.747555,,
319.884,43.40367,,
318.41998,29.383144,,
312.198,9.651452,,
326.83798,-4.5545382,,
317.322,-9.121055,,
302.316,-8.755479,,
333.792,-11.065995,,
331.23,-18.688648,,
310.368,-26.586126,,
328.302,-26.790821,,
331.596,-16.100119,,
323.544,0.39000192,,
334.524,13.194311,,
335.256,16.284399,,
333.06,11.786224,,
337.086,7.3310227,,
312.93,8.589565,,
337.086,13.933447,,
331.23,16.185902,,
326.106,9.82116,,
335.622,-3.1784022,,
313.662,-14.464919,,
325.008,-16.636179,,
335.622,-9.993902,,
320.616,-2.2971687,,
339.648,-1.447989,,
331.596,-7.7694354,,
321.348,-13.271671,,
334.524,-9.0758915,,
335.622,5.518721,,
332.694,20.865402,,
330.498,24.407848,,
345.87,11.719165,,
316.224,-8.6099615,,
317.322,-21.090603,,
332.694,-15.807502,,
316.956,3.2077608,,
335.256,20.965374,,
334.88998,23.543217,,
326.83798,9.123332,,
321.348,-11.09257,,
327.57,-22.5227,,
322.08,-18.937008,,
323.91,-6.4091277,,
340.014,3.282862,,
335.256,3.3952034,,
314.02798,-2.5097413,,
342.942,-5.00898,,
327.936,1.6168839,,
340.014,13.661874,,
337.818,21.23384,,
340.014,17.258766,,
316.956,3.897217,,
342.21,-9.414033,,
346.236,-14.323023,,
315.492,-10.570606,,
327.936,-5.303205,,
340.014,-5.540759,,
340.014,-10.970413,,
324.642,-13.913923,,
333.792,-6.6846704,,
331.596,10.327104,,
343.674,27.369701,,
341.478,32.428135,,
337.086,20.84473,,
326.106,-0.7143143,,
326.472,-19.296928,,
324.276,-25.39481,,
319.518,-19.260523,,
330.498,-8.954271,,
335.988,-2.4943345,,
319.518,-1.29599,,
330.132,-0.42375797,,
338.184,5.1941648,,
335.256,14.732273,,
344.406,21.35161,,
326.472,18.197489,,
341.112,5.0894556,,
322.08,-10.243078,,
344.406,-17.798794,,
325.74,-13.24696,,
318.786,-1.5306501,,
336.72,6.965465,,
342.576,4.677908,,
318.054,-7.0183673,,
334.158,-18.644243,,
319.884,-19.71384,,
327.204,-6.6568274,,
335.256,14.286423,,
347.69998,31.117405,,
338.55,33.96011,,
346.236,21.221626,,
314.76,0.102474235,,
341.478,-18.377975,,
337.452,-26.14792,,
323.91,-22.224327,,
322.812,-11.987804,,
336.72,-2.6800313,,
328.668,1.5187666,,
338.916,1.5649881,,
309.636,1.7012556,,
342.576,5.3615603,,
330.132,12.005959,,
321.714,17.279175,,
325.74,16.361565,,
319.518,7.9185395,,
344.406,-4.466301,,
320.25,-14.56875,,
316.59,-17.769958,,
322.08,-13.938413,,
323.178,-6.7602434,,
346.968,-0.33321074,,
346.968,3.856631,,
318.786,6.933993,,
336.72,9.89734,,
333.792,11.183806,,
347.33398,7.4744205,,
342.576,-2.450092,,
333.792,-14.405578,,
310.734,-19.98432,,
334.524,-12.555276,,
344.406,6.275324,,
343.674,25.601257,,
344.04,31.759312,,
339.28198,18.398035,,
320.982,-7.6923947,,
343.30798,-30.25878,,
319.884,-34.808975,,
343.674,-19.13343,,
337.086,5.0985155,,
338.916,21.150297,,
342.576,19.68985,,
327.936,5.1808825,,
342.942,-8.685709,,
342.942,-10.542056,,
320.982,-0.31507385,,
323.178,11.605651,,
345.504,13.929474,,
326.106,4.3942046,,
325.374,-8.436347,,
337.452,-12.921805,,
320.982,-4.824883,,
320.25,8.628638,,
335.256,14.715848,,
349.53,6.1793284,,
323.91,-12.151645,,
323.544,-26.742485,,
327.57,-25.953169,,
334.158,-9.107352,,
343.30798,13.217698,,
340.014,27.47028,,
345.138,26.868807,,
338.55,14.932567,,
343.30798,0.9215709,,
315.492,-7.918285,,
341.844,-10.528327,,
325.008,-10.01367,,
338.184,-8.723746,,
327.936,-5.877336,,
333.426,0.118469015,,
319.152,7.688165,,
342.21,11.36862,,
345.504,6.016942,,
327.204,-7.5971994,,
318.054,-21.380009,,
333.792,-24.920025,,
325.008,-13.376852,,
342.576,8.205847,,
339.648,27.920607,,
339.648,35.093826,,
336.354,27.13801,,
332.694,10.148151,,
333.792,-6.459347,,
316.59,-16.409464,,
321.714,-19.2036,,
331.23,-17.930626,,
318.054,-15.318687,,
315.126,-11.787129,,
320.25,-6.553828,,
337.452,0.21679957,,
320.982,6.7680902,,
321.714,11.076773,,
327.936,12.433096,,
345.504,11.537351,,
313.662,9.281783,,
333.792,5.9221306,,
323.544,1.7330937,,
339.648,-1.8078578,,
337.452,-2.318104,,
326.106,1.1289483,,
318.41998,5.6525464,,
346.236,5.2642393,,
341.478,-4.630224,,
325.008,-22.02736,,
322.812,-37.250793,,
318.41998,-38.242977,,
322.08,-19.229916,,
345.138,13.689258,,
345.504,44.84833,,
337.818,58.246075,,
338.55,47.371574,,
324.276,18.755894,,
329.034,-12.882043,,
318.054,-33.90029,,
318.41998,-38.744434,,
318.786,-30.592659,,
315.858,-16.73874,,
325.008,-3.277276,,
340.38,7.070608,,
341.478,13.723533,,
335.988,16.235344,,
340.38,14.012125,,
337.452,7.7315307,,
347.69998,0.3261146,,
345.138,-4.2505717,,
345.504,-3.8928144,,
340.38,-0.30297,,
343.674,2.069851,,
334.524,-0.32323024,,
344.406,-6.7542725,,
342.942,-12.077316,,
324.642,-10.3677845,,
319.152,0.1602308,,
337.818,14.715951,,
336.72,24.167315,,
332.328,20.857641,,
320.616,4.228695,,
310.734,-17.714876,,
314.76,-32.54919,,
326.472,-30.962421,,
326.83798,-12.974645,,
315.126,11.415725,,
344.04,28.075825,,
342.942,27.669159,,
327.936,11.832517,,
339.648,-7.8372416,,
341.112,-17.69687,,
319.518,-11.597692,,
342.576,4.762303,,
340.746,18.05532,,
346.602,17.243317,,
339.648,1.8989563,,
320.982,-17.390442,,
316.59,-26.91601,,
344.04,-20.021242,,
337.086,-1.7829183,,
318.054,15.199018,,
339.648,20.295687,,
323.178,12.090857,,
345.87,-1.8934777,,
328.302,-11.886559,,
312.564,-12.9217005,,
324.642,-6.7403455,,
337.086,1.8210007,,
326.83798,9.497523,,
345.87,15.705028,,
315.492,19.817595,,
330.86398,18.667934,,
342.942,8.199363,,
310.368,-11.403536,,
321.348,-32.28844,,
322.08,-41.98069,,
317.322,-32.058784,,
324.642,-5.762503,,
325.74,22.504515,,
342.942,36.5938,,
338.916,30.06358,,
342.942,10.488669,,
321.714,-6.9765034,,
317.322,-11.498729,,
337.818,-4.135542,,
334.524,4.845551,,
344.04,5.9242897,,
325.008,-1.4854203,,
320.982,-9.619051,,
325.374,-10.549316,,
340.014,-3.9903016,,
336.72,2.611311,,
321.348,1.6387706,,
338.916,-6.7642145,,
323.544,-14.070597,,
325.008,-10.945849,,
347.33398,3.7706707,,
345.87,20.964148,,
344.406,28.21189,,
337.086,19.877993,,
342.576,1.6059332,,
341.478,-14.501767,,
338.55,-19.541788,,
342.942,-13.883799,,
327.936,-4.9176984,,
342.942,0.5820898,,
336.72,1.9893286,,
345.504,3.3946385,,
326.106,7.398376,,
341.844,10.97014,,
331.962,8.032905,,
321.348,-3.4787116,,
337.452,-17.278698,,
323.178,-22.315989,,
319.518,-12.116253,,
343.30798,8.278775,,
330.498,24.692383,,
346.236,24.57969,,
337.818,7.5597754,,
331.596,-13.429525,,
332.328,-21.974482,,
334.158,-11.321091,,
343.674,9.985597,,
